t,g,R,Q,P,Sn,SnPrime,anomaly
5565,4208.65295627562,2.29856043051966,0.179207798895485,0.0179930503143626,4208.65295627562,1.58858712673597,1
5566,4212.24906407807,3.59610780244929,0.121771288953562,0.00334022043115389,4212.24906407807,1.61055364308268,1
5567,4213.86668758811,1.6176235100334,0.159709481197072,0.0316814999338914,4213.86668758811,1.63454171471672,1
5568,4214.85901328366,0.992325695552835,0.136715402475204,0.0506822482113029,4214.85901328366,1.64736029366517,1
5569,4217.72029580663,2.8612825229653,0.150467669111481,0.00860605232937142,4217.72029580663,1.65302797164376,1
5570,4219.42878267326,1.7084868666318,0.178044104868994,0.0322508510851487,4219.42878267326,1.67353723875889,1
5571,4221.82026847337,2.39148580011141,0.184391038199876,0.0168706075584901,4221.82026847337,1.70134458336837,1
5572,4224.31297785071,2.49270937733969,0.181290210685086,0.0149900964119534,4224.31297785071,1.71214598309199,1
5573,4225.84387694898,1.53089909826876,0.176347326257127,0.0381511688956758,4225.84387694898,1.73002591705845,1
5574,4228.4337977032,2.58992075422069,0.188358566565045,0.0141317870542307,4228.4337977032,1.75975654076912,1
5575,4231.35175203056,2.91795432736502,0.177320654845489,0.00958314068099419,4231.35175203056,1.78600863711885,1
5576,4233.93104553394,2.57929350337377,0.192927668019308,0.0146292337467599,4233.93104553394,1.8138750304282,1
5577,4235.36167778535,1.43063225141049,0.172488046910419,0.0412518388259984,4235.36167778535,1.83379961284397,1
5578,4238.65304101293,3.2913632275803,0.179633320623244,0.00668291612490905,4238.65304101293,1.86443612759367,1
5579,4240.9251218545,2.27208084156792,0.196108075622866,0.0202182380724212,4240.9251218545,1.88321105722852,1
5580,4245.12522916991,4.20010731541993,0.137821912743047,0.00206649730115795,4245.12522916991,1.92236879926046,1
5581,4246.59195290189,1.46672373197411,0.174621931250327,0.0402817902533111,4246.59195290189,1.9412067603381,1
5582,4250.87164750546,4.27969460357235,0.144980877629101,0.00200753429821514,4250.87164750546,1.98205148499356,1
5583,4252.0005164999,1.12886899443694,0.15155703217241,0.0490133646879865,4252.0005164999,1.94948016746852,1
5584,4254.70538003992,2.70486354001852,0.186567916551765,0.0124775595705797,4254.70538003992,1.9629700614124,1
5585,4255.28827951345,0.582899473532013,0.131493558366108,0.0734098696940042,4255.28827951345,1.93295280937927,1
5586,4258.02579769304,2.73751817958559,0.178411490038189,0.0115487181084848,4258.02579769304,1.94700722925799,1
5587,4259.74085640532,1.71505871228647,0.193070194027918,0.0347435905405418,4259.74085640532,1.94723564274136,1
5588,4262.80867825821,3.06782185288434,0.153214188048683,0.00712788824274121,4262.80867825821,1.97031552219974,1
5589,4263.46479958085,0.656121322642103,0.141196159021195,0.0732610287458944,4263.46479958085,1.98331616435925,1
5590,4266.36575435517,2.90095477432514,0.198313487630018,0.0109014332909842,4266.36575435517,2.01852352119509,1
5591,4269.00707306804,2.64131871286763,0.167703616436195,0.0119517716263927,4269.00707306804,2.037674630587,1
5592,4271.09714647011,2.09007340206482,0.202801938858716,0.025082149806504,4271.09714647011,2.04936661217988,1
5593,4274.6286475609,3.53150109079128,0.184449193156733,0.00539716037577939,4274.6286475609,2.07893937747158,1
5594,4276.84112110812,2.21247354722396,0.20413548491801,0.0223384714219277,4276.84112110812,2.103065827579,1
5595,4280.56351145979,3.72239035166501,0.160452358559046,0.00387911376100903,4280.56351145979,2.14550894377913,1
5596,4283.7606671094,3.19715564961195,0.202984460249983,0.00829766189737953,4283.7606671094,2.17452939186085,1
5597,4285.26965915317,1.50899204377482,0.179510661140617,0.0396956875532747,4285.26965915317,2.1952734589903,1
5598,4287.82283178801,2.55317263483172,0.208695487441585,0.0162436742618198,4287.82283178801,2.22310727401917,1
5599,4289.60912742141,1.78629563340609,0.202129960888373,0.0338728980759208,4289.60912742141,2.22750177453187,1
5600,4292.56323022513,2.95410280371316,0.197798640840227,0.0103103345240878,4292.56323022513,2.2635938453382,1
5601,4294.83434919888,2.27111897375967,0.100574275257532,0.0103789273895673,4294.83434919888,2.24745612017623,1
5602,4304.05305612117,9.21870692228723,0.270692876790059,2.68437558988329e-05,4304.05305612117,2.33163041375877,1
5603,4314.27849050787,10.2254343866957,0.279995441300407,1.01461488947455e-05,4314.27849050787,2.41331142089523,1
5604,4322.32247012652,8.04397961865542,0.281027683113245,9.02179889505008e-05,4322.32247012652,2.47956378300392,1
5605,4332.19094491586,9.86847478933467,0.252023758874364,1.30502051501372e-05,4332.19094491586,2.55402433029459,1
5606,4347.45225287556,15.2613079597031,0.11548828371379,2.72042084393912e-08,4347.45225287556,2.6899213604622,1
5607,4353.28231461279,5.83006173723069,0.246842777085118,0.000725198307970935,4353.28231461279,2.71846022791106,1
5608,4359.46516459992,6.18284998712712,0.260055260073984,0.0005368933326051,4359.46516459992,2.7641113393199,1
5609,4363.97981430312,4.51464970320257,0.192956944275207,0.00211238443654304,4363.97981430312,2.78615868137878,1
5610,4370.78578307695,6.80596877383108,0.262096293434624,0.000290179144984271,4370.78578307695,2.83986000248412,1
5611,4380.72599008509,9.94020700813705,0.237935726373558,1.14678658569446e-05,4380.72599008509,2.91635009006217,1
5612,4388.31435492792,7.58836484283206,0.276655660967284,0.00014007304938428,4388.31435492792,2.96784371906455,1
5613,4393.52741321032,5.21305828239585,0.215039427366445,0.00117088879237025,4393.52741321032,2.99851741298071,1
5614,4402.73573241717,9.20831920685387,0.272260603808144,2.72811443926637e-05,4402.73573241717,3.0779530766118,1
5615,4411.34284878468,8.60711636750738,0.274632949855688,5.02029801162542e-05,4411.34284878468,3.14320034033532,1
5616,4426.4750919547,15.1322431700252,0.16686936956539,4.47225870036411e-08,4426.4750919547,3.2673727424731,1
5617,4435.67132503995,9.19623308525104,0.275516902327926,2.79431243717166e-05,4435.67132503995,3.34284740301552,1
5618,4445.52777794217,9.85645290221423,0.254384703707517,1.33317722786504e-05,4445.52777794217,3.42999831880496,1
5619,4453.77141505046,8.24363710828972,0.274313595836308,7.212423606694e-05,4453.77141505046,3.48211088062497,1
5620,4467.15538334538,13.383968294917,0.136166761448494,2.09646459279217e-07,4467.15538334538,3.59884815116916,1
5621,4474.41369179439,7.25830844901923,0.264084691035205,0.000185994421446422,4474.41369179439,3.64371525459692,1
5622,4482.04633550891,7.63264371451764,0.265604490115517,0.000128653132505021,4482.04633550891,3.70051297292325,1
5623,4488.14709640205,6.10076089313278,0.262314090937639,0.000587888316522811,4488.14709640205,3.75510113424902,1
5624,4495.0562781969,6.90918179485036,0.264857871987559,0.000264480317388185,4495.0562781969,3.78827492507656,1
5625,4499.0519355068,3.99565730990894,0.151525766004562,0.00278736964959899,4499.0519355068,3.80468865238314,1
5626,4510.90478377854,11.8528482717371,0.234685935652606,1.67055379214426e-06,4510.90478377854,3.91016325132084,1
5627,4514.731470326,3.82668654745519,0.179156703994317,0.00390233197489206,4514.731470326,3.93903945682174,1
5628,4529.06635008459,14.3348797585959,0.108332576795126,6.44465829638849e-08,4529.06635008459,4.04873368418325,1
5629,4538.84091698482,9.77456690022955,0.270335346636582,1.5376672552161e-05,4538.84091698482,4.12747599890281,1
5630,4550.4837550511,11.6428380662743,0.201004048573929,1.7651616325764e-06,4550.4837550511,4.22697033536406,1
5631,4555.21431005743,4.73055500633258,0.208489960923661,0.0018392095459014,4555.21431005743,4.25797463836962,1
5632,4563.38192981604,8.16761975861066,0.255979646291975,7.26194981272421e-05,4563.38192981604,4.31541798164263,1
5633,4571.27487526747,7.89294545142526,0.269910895656618,0.000100776149546793,4571.27487526747,4.37051076553567,1
5634,4578.48586443961,7.21098917214717,0.268874573308933,0.000198544073350063,4578.48586443961,4.43140800523736,1
5635,4585.14292997607,6.6570655364556,0.260154505538604,0.000334275481896217,4585.14292997607,4.47871561551778,1
5636,4598.23355966839,13.0906296923216,0.152246674286367,3.14310995796461e-07,4598.23355966839,4.58691548329078,1
5637,4606.61795375653,8.38439408813831,0.275124828803077,6.28396415020534e-05,4606.61795375653,4.6541187385185,1
5638,4618.68610017649,12.0681464199621,0.230803488772545,1.32468607857637e-06,4618.68610017649,4.76542192767972,1
5639,4627.58597031969,8.89987014319548,0.27256732519928,3.71799926395739e-05,4627.58597031969,4.82419718666596,1
5640,4640.20988782147,12.6239175017815,0.172029502470991,5.66376495964925e-07,4640.20988782147,4.92553819405488,1
5641,4649.08239944121,8.87251161973969,0.275849522565015,3.86713558930679e-05,4649.08239944121,4.99212753410896,1
5642,4660.68986766085,11.6074682196433,0.245495398296079,2.233489726764e-06,4660.68986766085,5.08908041142437,1
5643,4668.79261081599,8.10274315513662,0.275082517542193,8.3269575327748e-05,4668.79261081599,5.14187119192889,1
5644,4675.6503718359,6.85776101991517,0.266555344165617,0.000280220320175167,4675.6503718359,5.18161471334721,1
5645,4685.95040220978,10.3000303738808,0.262354835228781,8.82353713654815e-06,4685.95040220978,5.26314273140795,1
5646,4693.48188614079,7.53148393100532,0.271961065204772,0.000145755456423447,4693.48188614079,5.32683525628553,1
5647,4700.08825195902,6.60636581823514,0.239255829846397,0.000323410643532474,4700.08825195902,5.38527917611624,1
5648,4706.25368934256,6.16543738354211,0.254895960390806,0.000535485257346661,4706.25368934256,5.41271657878428,1
5649,4710.36378520346,4.1100958608992,0.17774511343202,0.0029161221888487,4710.36378520346,5.42701038462059,1
5650,4717.12081207155,6.75702686808807,0.264259591695988,0.000307249565041344,4717.12081207155,5.46499339443585,1
5651,4732.11557914023,14.9947670686807,0.141414566633349,4.34860090205756e-08,4732.11557914023,5.5911546566306,1
5652,4745.09564777035,12.9800686301185,0.196707940474508,4.53575628030276e-07,4745.09564777035,5.69318864269695,1
5653,4755.50098069404,10.4053329236839,0.236909407649397,7.1713948622884e-06,4755.50098069404,5.77425443249793,1
5654,4765.21311388419,9.7121331901518,0.268021250632087,1.62271920970696e-05,4765.21311388419,5.85228982340856,1
5655,4782.32786953338,17.1147556491966,0.120114371419757,4.43354412671039e-09,4782.32786953338,5.9892738263195,1
5656,4781.40145971225,-0.926409821138147,0.0237792575057315,0.0600527587550199,4781.40145971225,5.96739677787499,1
5657,4789.36278847816,7.96132876591184,0.265762203666357,9.26684853438161e-05,4789.36278847816,6.01451631648716,1
5658,4800.5319456771,11.1691571989364,0.23645129046324,3.33455856663373e-06,4800.5319456771,6.11046979190683,1
5659,4804.68301126329,4.15106558619268,0.194047924669183,0.00305579435473079,4804.68301126329,6.12093305001868,1
5660,4813.15904213133,8.47603086804198,0.273799883806571,5.70610586802736e-05,4813.15904213133,6.18547412871359,1
5661,4821.26589538272,8.10685325139482,0.272156646698575,8.20459810889385e-05,4821.26589538272,6.24962810597908,1
5662,4829.27006013925,8.00416475652085,0.270792246762682,9.04631361377662e-05,4829.27006013925,6.28597379911545,1
5663,4837.82154494396,8.55148480471563,0.26749396333154,5.16953312793898e-05,4837.82154494396,6.34347237598831,1
5664,4845.63481071379,7.81326576982941,0.274946247810357,0.000111170507376669,4845.63481071379,6.39280414868687,1
5665,4853.64592905577,8.01111834197464,0.276019682704542,9.1570495139482e-05,4853.64592905577,6.44992972780143,1
5666,4858.6635487645,5.0176197087283,0.233929923188096,0.00154867834759563,4858.6635487645,6.46414484686422,1
5667,4866.61051319401,7.94696442951411,0.265436785125166,9.38941012116108e-05,4866.61051319401,6.52743825605902,1
5668,4876.96147250015,10.3509593061385,0.271498455725457,8.6776644880136e-06,4876.96147250015,6.62102459216489,1
5669,4882.91810595524,5.95663345509313,0.223118285744713,0.000577566671414843,4882.91810595524,6.65197810148616,1
5670,4886.91389825715,3.99579230190877,0.157433604341832,0.00289565549269151,4886.91389825715,6.67485115583893,1
5671,4894.6899793093,7.77608105215429,0.279936494537434,0.000117476345573472,4894.6899793093,6.72869710835936,1
5672,4909.18098382204,14.4910045127372,0.104789687674286,5.33279941687187e-08,4909.18098382204,6.84868005971333,1
5673,4917.40797879507,8.22699497303384,0.276446309610169,7.39047372509336e-05,4917.40797879507,6.91564101846098,1
5674,4920.41865195489,3.01067315981771,0.129051957938281,0.00635690699912488,4920.41865195489,6.91984854251696,1
5675,4938.88726762777,18.4686156728791,0.0732248823129447,6.97976510475403e-10,4938.88726762777,7.0753551559721,1
5676,4945.09895510745,6.21168747968237,0.254500139721438,0.00051048904820229,4945.09895510745,7.11167909573518,1
5677,4956.84315883586,11.7442037284088,0.254480098232442,2.01934698425381e-06,4956.84315883586,7.21481481050517,1
5678,4965.58082106619,8.73766223032285,0.26425714834432,4.23943765323825e-05,4965.58082106619,7.26927780053259,1
5679,4973.68178679112,8.10096572493815,0.27179020192768,8.24193307827615e-05,4973.68178679112,7.32756664936629,1
5680,4982.92111990137,9.23933311025021,0.256790570247092,2.49452399306184e-05,4982.92111990137,7.3779589073146,1
5681,4991.04139986856,8.12027996718264,0.272388579163385,8.10207227590173e-05,4991.04139986856,7.44449446966668,1
5682,4998.51664526052,7.47524539196247,0.261730518168868,0.000148387234307433,4998.51664526052,7.47644997755058,1
5683,5003.19457744384,4.67793218331712,0.175950202236816,0.00163602387214401,5003.19457744384,7.51194060943939,1
5684,5012.84859535543,9.65401791159199,0.274768587577009,1.76311391933889e-05,5012.84859535543,7.58143215315512,1
5685,5023.59763644363,10.7490410882028,0.216244497562685,4.64190058622164e-06,5023.59763644363,7.68309356930183,1
5686,5037.21986005777,13.6222236141431,0.162477286632455,1.97122460251729e-07,5037.21986005777,7.7919406236474,1
5687,5045.08746913657,7.86760907879713,0.280010299796718,0.000107229627637387,5045.08746913657,7.85346612731249,1
5688,5059.65557037197,14.5681012353945,0.110727132715616,5.2168467087052e-08,5059.65557037197,7.96846892113759,1
5689,5069.37364367431,9.71807330234758,0.279391179008154,1.68153952676528e-05,5069.37364367431,8.05908844093465,1
5690,5078.5032538427,9.1296101683843,0.250476895181089,2.71536585917745e-05,5078.5032538427,8.12137499487524,1
5691,5084.5525180055,6.04926416279733,0.256001149178499,0.000604059709376723,5084.5525180055,8.15545444937454,1
5692,5088.80211846572,4.24960046022533,0.199943763512189,0.00285318434431405,5088.80211846572,8.17704971995614,1
5693,5093.64439132829,4.84227286257407,0.216966121120642,0.00171166803633837,5093.64439132829,8.19015743767396,1
5694,5105.58181621515,11.9374248868576,0.172008374260318,1.12510183922258e-06,5105.58181621515,8.2874069510703,1
5695,5122.81478964824,17.2329734330823,0.130681214553178,4.28576045624679e-09,5122.81478964824,8.42251278188447,1
5696,5128.33737991008,5.52259026184573,0.254148550962855,0.00101544676735087,5128.33737991008,8.44576712800681,1
5697,5139.64722218516,11.3098422750795,0.241654585123018,2.96069007983939e-06,5139.64722218516,8.54377563031986,1
5698,5153.63477394223,13.9875517570694,0.167017240972497,1.40619244952508e-07,5153.63477394223,8.65811942154223,1
5699,5160.65747186034,7.022697918107,0.256364582374987,0.000228527817405526,5160.65747186034,8.71048344438925,1
5700,5168.41097087489,7.75349901455377,0.2763527507498,0.000118621101997925,5168.41097087489,8.75847740649766,1
5701,5179.3301247674,10.9191538925071,0.244765876456942,4.43223306016079e-06,5179.3301247674,8.84495775568514,1
5702,5186.02449648136,6.69437171396654,0.24791235570175,0.000306880629901004,5186.02449648136,8.81971440360193,1
5703,5194.05196255763,8.02746607626209,0.273285517759966,8.91933338333012e-05,5194.05196255763,8.7977347204976,1
5704,5204.11264592291,10.0606833652826,0.277696910629992,1.18651102645164e-05,5204.11264592291,8.81790175796387,1
5705,5212.09575099365,7.98310507074054,0.279071386226002,9.52131270949756e-05,5212.09575099365,8.79904806077793,1
5706,5223.96314829647,11.8673973028171,0.243071523699677,1.70525338468109e-06,5223.96314829647,8.76510895420907,1
5707,5230.65349589423,6.69034759776698,0.240516322596288,0.000298925876471965,5230.65349589423,8.77371181281443,1
5708,5240.5488185852,9.89532269096216,0.247133863042831,1.24579968437669e-05,5240.5488185852,8.81083653985279,1
5709,5257.72159088691,17.1727723017123,0.044935320915659,1.56511984465082e-09,5257.72159088691,8.93741776583788,1
5710,5270.10150372645,12.3799128395418,0.248930975846529,1.04604678485877e-06,5270.10150372645,8.99315720649499,1
5711,5273.64095227259,3.53944854614245,0.156693090294387,0.00454869558445299,5273.64095227259,8.92914962187504,1
5712,5281.51374308091,7.87279080831162,0.277973264312315,0.000105899381078851,5281.51374308091,8.93199388152984,1
5713,5295.52778533544,14.0140422545396,0.169168545686595,1.38707005330949e-07,5295.52778533544,9.02000372125128,1
5714,5305.46553338235,9.93774804690719,0.26988599519904,1.3039808383861e-05,5305.46553338235,9.02729800965181,1
5715,5315.96230298324,10.4967696008864,0.269021467452999,7.43186516735086e-06,5315.96230298324,9.04619454198561,1
5716,5326.61094007889,10.6486370956527,0.261487822877086,6.20593380274068e-06,5326.61094007889,9.00135848124188,1
5717,5333.576557893,6.96561781410617,0.277334608202374,0.000261742766416587,5333.576557893,8.97905232853042,1
5718,5340.43098397751,6.85442608451265,0.261025007990423,0.000275323126476568,5340.43098397751,8.94903206035341,1
5719,5341.14301289251,0.712028914999536,0.0415221577965106,0.0203727514052561,5341.14301289251,8.87371597842051,1
5720,5355.99472039498,14.8517075024713,0.21702620263558,7.70012111704604e-08,5355.99472039498,8.88839337049605,1
5721,5364.0480081802,8.05328778521885,0.269797736262976,8.58103859104383e-05,5364.0480081802,8.89634316385806,1
5722,5367.96949546756,3.92148728736135,0.157759590319666,0.00312547104625778,5367.96949546756,8.85923159958649,1
5723,5378.98828195692,11.0187864893632,0.230350510018135,3.7756437391847e-06,5378.98828195692,8.90841185554879,1
5724,5386.82215106693,7.83386911000724,0.264887024269141,0.00010491910037236,5386.82215106693,8.91765872870036,1
5725,5392.90447683896,6.08232577202913,0.263205112201891,0.000600860701304512,5392.90447683896,8.93852541332157,1
5726,5404.76927915763,11.8648023186732,0.247331405189557,1.73964682597736e-06,5404.76927915763,8.93864495379093,1
5727,5412.74321017997,7.97393102233919,0.270986060667746,9.33066741459457e-05,5412.74321017997,8.98011739853977,1
5728,5421.36783151356,8.62462133358737,0.276673967146576,4.96984499479369e-05,5421.36783151356,8.92301481428968,1
5729,5425.0658722959,3.69804078234156,0.158232715205532,0.00391974283411272,5425.0658722959,8.8622495531108,1
5730,5438.27666453274,13.2107922368373,0.125476330316075,2.29714092333592e-07,5438.27666453274,8.87792909481643,1
5731,5449.06209231939,10.7854277866532,0.264457198216162,5.47398521160005e-06,5449.06209231939,8.93847782261963,1
5732,5455.33907785401,6.27698553461367,0.240861749805722,0.000452592816299227,5455.33907785401,8.91957148037966,1
5733,5470.70980875187,15.3707308978665,0.132750201110343,2.80292563738926e-08,5470.70980875187,8.99434933484407,1
5734,5479.76118680526,9.0513780533837,0.260991919092987,3.05959201339168e-05,5479.76118680526,9.01275322365644,1
5735,5487.1061505867,7.34496378144057,0.27654445260357,0.000178602572938967,5487.1061505867,9.01963220610628,1
5736,5496.4479108781,9.34176029140101,0.255143741904029,2.23722660204532e-05,5496.4479108781,8.98214351209708,1
5737,5503.56810454907,7.12019367097193,0.273341026226894,0.000221026323202174,5503.56810454907,8.96950150792542,1
5738,5512.00609479144,8.43799024236416,0.277963775478412,6.01749310463904e-05,5512.00609479144,8.93319994614944,1
5739,5523.74471306533,11.7386182738968,0.172284979481777,1.37477072021091e-06,5523.74471306533,8.96158742745645,1
5740,5536.36201956993,12.6173065045947,0.214131814528707,7.09666991896172e-07,5536.36201956993,8.96152131748459,1
5741,5545.73876563349,9.37674606356671,0.247836919350415,2.09844179938741e-05,5545.73876563349,8.96656366192286,1
5742,5553.29243759931,7.55367196581803,0.272707182496277,0.000142948144857543,5553.29243759931,8.92602569938461,1
5743,5557.29113686175,3.99869926243721,0.158904004716575,0.00291421653503628,5557.29113686175,8.88498526045761,1
5744,5567.11223056264,9.82109370089385,0.276226753533249,1.49975023505349e-05,5567.11223056264,8.9146185872674,1
5745,5580.59011467711,13.4778841144671,0.141514524814563,1.98349138611106e-07,5580.59011467711,8.94639712467326,1
5746,5587.20642471571,6.61631003860042,0.244076637214827,0.000326662491994429,5587.20642471571,8.93724538574921,1
5747,5599.12205802398,11.9156333082738,0.269758323546564,1.80335430027332e-06,5599.12205802398,8.9903380606496,1
5748,5609.07278685774,9.95072883375927,0.24234781451213,1.15582606552428e-05,5609.07278685774,9.02819097515177,1
5749,5615.49101233507,6.41822547732647,0.255274151999958,0.000416492258826739,5615.49101233507,9.05127227131605,1
5750,5623.87560754422,8.3845952091554,0.275672626630639,6.29520985136381e-05,5623.87560754422,9.06754795472671,1
5751,5630.25172725642,6.37611971219219,0.253365277484373,0.000431155062328976,5630.25172725642,8.98136148116183,1
5752,5634.82479401804,4.57306676162214,0.174154453537055,0.00179836120378798,5634.82479401804,8.89729146247686,1
5753,5647.90388038337,13.0790863653294,0.235731906525783,4.9231529889043e-07,5647.90388038337,8.92402899689331,1
5754,5657.84250250253,9.93862211916238,0.270019823268646,1.30348760149426e-05,5657.84250250253,8.92629388618342,1
5755,5665.67364856902,7.83114606648784,0.267245340812059,0.000106141841654241,5665.67364856902,8.83345779035633,1
5756,5675.62635813217,9.95270956314964,0.277634600710745,1.3214987194294e-05,5675.62635813217,8.9422489841992,1
5757,5684.4642250314,8.83786689923022,0.278609197295817,4.04351094396081e-05,5684.4642250314,8.95101436553238,1
5758,5690.35408313565,5.88985810425007,0.246346833146606,0.000681732674781752,5690.35408313565,8.89822137458552,1
5759,5694.04451925813,3.69043612248411,0.14538317056857,0.00362892583103668,5694.04451925813,8.89361507994843,1
5760,5699.9561637547,5.91164449656417,0.227093167440182,0.000614907066464517,5699.9561637547,8.86797121623365,1
5761,5709.14524125551,9.18907750081691,0.254733845100719,2.60208212160088e-05,5709.14524125551,8.87879345872788,1
5762,5714.92523090485,5.7799896493406,0.240250794538434,0.00074207401184758,5714.92523090485,8.85655170765607,1
5763,5715.83421463201,0.908983727155411,0.0491065378306361,0.0197866694756487,5715.83421463201,8.78012669688047,1
5764,5727.11304093303,11.2788263010249,0.257451040704357,3.2535885186696e-06,5727.11304093303,8.81478230219242,1
5765,5735.24823892858,8.13519799554863,0.278120599548996,8.15007411754311e-05,5735.24823892858,8.81602309872816,1
5766,5737.23512215881,1.9868832302226,0.0869234697161008,0.0119191320318955,5737.23512215881,8.78571573394311,1
5767,5739.91513150166,2.68000934285606,0.0843209668470499,0.00578125743466367,5739.91513150166,8.73304618307653,1
5768,5747.9184900899,8.00335858824184,0.272556076701836,9.11258091394196e-05,5747.9184900899,8.70957017589756,1
5769,5756.93152736537,9.01303727546283,0.273046445112212,3.32601476443087e-05,5756.93152736537,8.74013421410126,1
5770,5764.76306029435,7.83153292898109,0.238386427821253,9.46433251043539e-05,5764.76306029435,8.77849162037198,1
5771,5765.75953710559,0.996476811246381,0.058344346133139,0.0215394394355975,5765.75953710559,8.71069557796291,1
5772,5772.14094416227,6.38140705667278,0.252828080322247,0.000427972078214668,5772.14094416227,8.62959960340227,1
5773,5789.21808952099,17.0771453587263,0.159225394846578,6.10242342637162e-09,5789.21808952099,8.71810110725919,1
5774,5797.29223051684,8.07414099584707,0.266055592454381,8.28738493519212e-05,5797.29223051684,8.76873578561948,1
5775,5802.82486317361,5.53263265677213,0.238873925518562,0.000944880558770019,5802.82486317361,8.63937595545841,1
5776,5812.3259641857,9.50110101208282,0.277206726287445,2.0726597917762e-05,5812.3259641857,8.67227009078241,1
5777,5818.10888776505,5.78292357935009,0.265390356846215,0.00081732228148139,5818.10888776505,8.61265728929182,1
5778,5823.4140012707,5.30511350565753,0.220253798789744,0.00109380999158708,5823.4140012707,8.57833180204517,1
5779,5832.06098546085,8.64698419014651,0.277166773365565,4.86859498211256e-05,5832.06098546085,8.58379198669725,1
5780,5846.12473065235,14.0637451915008,0.172617515483063,1.34672192271074e-07,5846.12473065235,8.63203610750976,1
5781,5847.17281015583,1.04807950347742,0.0604045724232877,0.0211784742646401,5847.17281015583,8.5613141028727,1
5782,5861.46967906819,14.296868912359,0.221604808314021,1.36939236523023e-07,5861.46967906819,8.62953033807667,1
5783,5869.21178388589,7.74210481770034,0.262123169011956,0.00011380255411215,5869.21178388589,8.66017206442049,1
5784,5875.65743415501,6.44565026912338,0.252137402072205,0.000400245934768995,5875.65743415501,8.62808838799581,1
5785,5879.32681866453,3.66938450952138,0.121777993693436,0.00310438352710695,5879.32681866453,8.557291822209,1
5786,5888.3329797777,9.00616111316793,0.270519110988023,3.31796558404261e-05,5888.3329797777,8.51113119719925,1
5787,5895.87066919502,7.53768941731773,0.272313506322873,0.000145041493130578,5895.87066919502,8.50783200058446,1
5788,5902.81287680383,6.9422076088122,0.271836087821155,0.000262630194077591,5902.81287680383,8.43157306431864,1
5789,5907.78733807331,4.97446126948198,0.214837017078695,0.00148500540365616,5907.78733807331,8.38413694398998,1
5790,5919.092980075,11.305642001684,0.26597019712463,3.27231452033629e-06,5919.092980075,8.40589726232297,1
5791,5928.11674411317,9.02376403817638,0.27215447228054,3.2797787495072e-05,5928.11674411317,8.43564226107676,1
5792,5933.19190797341,5.07516386023689,0.231897714129531,0.00144937514176285,5933.19190797341,8.44389789507688,1
5793,5944.87907922127,11.6871712478604,0.212333394478658,1.78379244695081e-06,5944.87907922127,8.51234687892975,1
5794,5951.73433546761,6.85525624634056,0.271860754047203,0.000286514468056633,5951.73433546761,8.46152519252457,1
5795,5962.60112428427,10.8667888166559,0.24915870827255,4.75433359718183e-06,5962.60112428427,8.3978633463603,1
5796,5971.68054786467,9.07942358040456,0.278115497369294,3.17016326956734e-05,5971.68054786467,8.43343167954588,1
5797,5981.76097950695,10.0804316422826,0.242748297611893,1.01690493615649e-05,5981.76097950695,8.42113757321791,1
5798,5985.51185073034,3.75087122338715,0.169925165997103,0.00399277675221464,5985.51185073034,8.3187707678811,1
5799,5994.11508049419,8.60322976385283,0.273273610807773,5.0149023658856e-05,5994.11508049419,8.33457608633856,1
5800,6001.2060626796,7.09098218540988,0.271471441141914,0.00022602147982949,6001.2060626796,8.32795091804712,1
5801,6011.69053446671,10.4844717871052,0.256506739471684,7.17382102367267e-06,6011.69053446671,8.3236040969931,1
5802,6020.43904170092,8.74850723420892,0.280931563930428,4.45832906495177e-05,6020.43904170092,8.34414545219553,1
5803,6026.48895085967,6.04990915875223,0.233282522819427,0.000550097966650133,6026.48895085967,8.32436988302043,1
5804,6033.1371829654,6.64823210573146,0.280527280015265,0.000363650829792173,6033.1371829654,8.29024537042491,1
5805,6044.72780029008,11.5906173246771,0.211251436796908,1.95460284003992e-06,6044.72780029008,8.32632049296427,1
5806,6055.26405190454,10.5362516144576,0.223055860979881,5.92349059272116e-06,6055.26405190454,8.31300903608068,1
5807,6063.19425799515,7.9302060906156,0.272022446512681,9.78498122611795e-05,6063.19425799515,8.32540762100916,1
5808,6072.99820720734,9.80394921218761,0.225954168477106,1.24801358856117e-05,6072.99820720734,8.32449388622142,1
5809,6086.17629794268,13.1780907353437,0.230912390761581,4.36792476622338e-07,6086.17629794268,8.28454707055774,1
5810,6095.00958568935,8.83328774667144,0.281027098854928,4.09732180184187e-05,6095.00958568935,8.24908081962903,1
5811,6098.58117047985,3.57158479049875,0.139162784211557,0.00391204230726202,6098.58117047985,8.2494021820726,1
5812,6112.90822527296,14.3270547931083,0.114482458707601,6.86401319175675e-08,6112.90822527296,8.31394482192056,1
5813,6120.19285239226,7.2846271193022,0.254448505411979,0.000174552689024209,6120.19285239226,8.24665067056819,1
5814,6132.11352803061,11.920675638351,0.240180433289125,1.59754821265578e-06,6132.11352803061,8.26647994648262,1
5815,6137.0598973002,4.94636926958212,0.206031340803416,0.00146471257320817,6137.0598973002,8.21097594316958,1
5816,6144.97060252836,7.91070522815949,0.280080340661061,0.000102732296712954,6144.97060252836,8.18359662449465,1
5817,6156.7989600629,11.8283575345482,0.261733235807748,1.90927491734034e-06,6156.7989600629,8.23222402169907,1
5818,6163.97723381399,7.17827375108527,0.278717552075504,0.000212656978667774,6163.97723381399,8.23546249836479,1
